gender,char,position,pinyin,pinyin_tone,pinyin_tone_number
f,殷,1,yin,yīn,yin1
f,铎,1,duo,duó,duo2
f,楷,1,kai,kǎi,kai3
f,烟,1,yan,yān,yan1
f,迈,1,mai,mài,mai4
f,载,1,zai,zài,zai4
f,命,1,ming,mìng,ming4
f,穆,1,mu,mù,mu4
f,移,1,yi,yí,yi2
f,炽,1,chi,chì,chi4
f,咸,1,xian,xián,xian2
f,拔,1,ba,bá,ba2
f,勃,1,bo,bó,bo2
f,焯,1,chao,chāo,chao1
f,车,1,che,chē,che1
f,城,1,cheng,chéng,cheng2
f,粹,1,cui,cuì,cui4
f,放,1,fang,fàng,fang4
f,赓,1,geng,gēng,geng1
f,桓,1,huan,huán,huan2
f,奂,1,huan,huàn,huan4
f,俭,1,jian,jiǎn,jian3
f,莫,1,mo,mò,mo4
f,谱,1,pu,pǔ,pu3
f,岁,1,sui,suì,sui4
f,檀,1,tan,tán,tan2
f,享,1,xiang,xiǎng,xiang3
f,枭,1,xiao,xiāo,xiao1
f,焰,1,yan,yàn,yan4
f,裔,1,yi,yì,yi4
f,熏,1,xun,xūn,xun1
f,游,1,you,yóu,you2
f,啊,1,a,a,a
f,奔,1,ben,bēn,ben1
f,辅,1,fu,fǔ,fu3
f,豪,1,hao,háo,hao2
f,湖,1,hu,hú,hu2
f,稷,1,ji,jì,ji4
f,闰,1,run,rùn,run4
f,溯,1,su,sù,su4
f,宴,1,yan,yàn,yan4
f,炯,1,jiong,jiǒng,jiong3
f,扣,1,kou,kòu,kou4
f,黑,1,hei,hēi,hei1
f,检,1,jian,jiǎn,jian3
f,霈,1,pei,pèi,pei4
f,犀,1,xi,xī,xi1
f,沿,1,yan,yán,yan2
f,回,1,hui,huí,hui2
f,骁,1,xiao,xiāo,xiao1
f,渡,1,du,dù,du4
f,主,1,zhu,zhǔ,zhu3
f,荆,1,jing,jīng,jing1
f,兢,1,jing,jīng,jing1
f,度,1,du,dù,du4
f,港,1,gang,gǎng,gang3
f,竟,1,jing,jìng,jing4
f,率,1,lv,lǜ,lv4
f,右,1,you,yòu,you4
f,铜,1,tong,tóng,tong2
f,奥,1,ao,ào,ao4
f,珉,1,min,mín,min2
f,祠,1,ci,cí,ci2
f,舍,1,she,shě,she3
f,衔,1,xian,xián,xian2
f,燮,1,xie,xiè,xie4
f,勋,1,xun,xūn,xun1
f,宫,1,gong,gōng,gong1
f,休,1,xiu,xiū,xiu1
f,冲,1,chong,chōng,chong1
f,宠,1,chong,chǒng,chong3
f,笃,1,du,dǔ,du3
f,节,1,jie,jié,jie2
f,履,1,lv,lǚ,lv3
f,彭,1,peng,péng,peng2
f,厦,1,sha,shà,sha4
f,识,1,shi,shí,shi2
f,绶,1,shou,shòu,shou4
f,谢,1,xie,xiè,xie4
f,专,1,zhuan,zhuān,zhuan1
f,凉,1,liang,liáng,liang2
f,戈,1,ge,gē,ge1
f,更,1,geng,gèng,geng4
f,皇,1,huang,huáng,huang2
f,迁,1,qian,qiān,qian1
f,勉,1,mian,miǎn,mian3
f,候,1,hou,hòu,hou4
f,监,1,jian,jiān,jian1
f,辽,1,liao,liáo,liao2
f,祁,1,qi,qí,qi2
f,众,1,zhong,zhòng,zhong4
f,曹,1,cao,cáo,cao2
f,颢,1,hao,hào,hao4
f,汪,1,wang,wāng,wang1
f,象,1,xiang,xiàng,xiang4
f,备,1,bei,bèi,bei4
f,倬,1,zhuo,zhuō,zhuo1
f,当,1,dang,dāng,dang1
f,垠,1,yin,yín,yin2
f,岗,1,gang,gǎng,gang3
f,恭,1,gong,gōng,gong1
f,陇,1,long,lǒng,long3
f,鄂,1,e,è,e4
f,鲸,1,jing,jīng,jing1
f,栎,1,li,lì,li4
f,淦,1,gan,gàn,gan4
f,参,1,can,cān,can1
f,钿,1,dian,diàn,dian4
f,都,1,dou,dōu,dou1
f,嘎,1,ga,gā,ga1
f,虎,1,hu,hǔ,hu3
f,弥,1,mi,mí,mi2
f,棋,1,qi,qí,qi2
f,求,1,qiu,qiú,qiu2
f,韬,1,tao,tāo,tao1
f,梧,1,wu,wú,wu2
f,奚,1,xi,xī,xi1
f,用,1,yong,yòng,yong4
f,衣,1,yi,yī,yi1
f,归,1,gui,guī,gui1
f,伙,1,huo,huǒ,huo3
f,委,1,wei,wěi,wei3
f,汐,1,xi,xī,xi1
f,襄,1,xiang,xiāng,xiang1
f,布,1,bu,bù,bu4
f,皆,1,jie,jiē,jie1
f,灼,1,zhuo,zhuó,zhuo2
f,模,1,mo,mó,mo2
f,劭,1,shao,shào,shao4
f,珩,1,hang,háng,hang2
f,逊,1,xun,xùn,xun4
f,英,2,ying,yīng,ying1
f,芳,2,fang,fāng,fang1
f,梅,2,mei,méi,mei2
f,红,2,hong,hóng,hong2
f,玲,2,ling,líng,ling2
f,霞,2,xia,xiá,xia2
f,萍,2,ping,píng,ping2
f,丽,2,li,lì,li4
f,娟,2,juan,juān,juan1
f,兰,2,lan,lán,lan2
f,珍,2,zhen,zhēn,zhen1
f,华,2,hua,huá,hua2
f,琴,2,qin,qín,qin2
f,燕,2,yan,yàn,yan4
f,婷,2,ting,tíng,ting2
f,云,2,yun,yún,yun2
f,芬,2,fen,fēn,fen1
f,艳,2,yan,yàn,yan4
f,凤,2,feng,fèng,feng4
f,花,2,hua,huā,hua1
f,娜,2,na,nà,na4
f,敏,2,min,mǐn,min3
f,玉,2,yu,yù,yu4
f,君,2,jun,jūn,jun1
f,香,2,xiang,xiāng,xiang1
f,慧,2,hui,huì,hui4
f,秀,2,xiu,xiù,xiu4
f,美,2,mei,měi,mei3
f,莲,2,lian,lián,lian2
f,琳,2,lin,lín,lin2
f,静,2,jing,jìng,jing4
f,莉,2,li,lì,li4
f,洁,2,jie,jié,jie2
f,琼,2,qiong,qióng,qiong2
f,莹,2,ying,yíng,ying2
f,青,2,qing,qīng,qing1
f,颖,2,ying,yǐng,ying3
f,妹,2,mei,mèi,mei4
f,丹,2,dan,dān,dan1
f,平,2,ping,píng,ping2
f,蓉,2,rong,róng,rong2
f,琪,2,qi,qí,qi2
f,雯,2,wen,wén,wen2
f,怡,2,yi,yí,yi2
f,芝,2,zhi,zhī,zhi1
f,媛,2,yuan,yuàn,yuan4
f,菊,2,ju,jú,ju2
f,欣,2,xin,xīn,xin1
f,月,2,yue,yuè,yue4
f,佳,2,jia,jiā,jia1
f,娇,2,jiao,jiāo,jiao1
f,仙,2,xian,xiān,xian1
f,雪,2,xue,xuě,xue3
f,妮,2,ni,nī,ni1
f,芹,2,qin,qín,qin2
f,珠,2,zhu,zhū,zhu1
f,容,2,rong,róng,rong2
f,群,2,qun,qún,qun2
f,娥,2,e,é,e2
f,荣,2,rong,róng,rong2
f,茹,2,ru,rú,ru2
f,楠,2,nan,nán,nan2
f,珊,2,shan,shān,shan1
f,清,2,qing,qīng,qing1
f,倩,2,qian,qiàn,qian4
f,菲,2,fei,fēi,fei1
f,瑶,2,yao,yáo,yao2
f,惠,2,hui,huì,hui4
f,虹,2,hong,hóng,hong2
f,晶,2,jing,jīng,jing1
f,琦,2,qi,qí,qi2
f,雅,2,ya,yǎ,ya3
f,秋,2,qiu,qiū,qiu1
f,春,2,chun,chūn,chun1
f,薇,2,wei,wēi,wei1
f,蕾,2,lei,lěi,lei3
f,文,2,wen,wén,wen2
f,连,2,lian,lián,lian2
f,冰,2,bing,bīng,bing1
f,男,2,nan,nán,nan2
f,娣,2,di,dì,di4
f,子,2,zi,zi,zi
f,妍,2,yan,yán,yan2
f,风,2,feng,fēng,feng1
f,雨,2,yu,yǔ,yu3
f,真,2,zhen,zhēn,zhen1
f,儿,2,er,ér,er2
f,涵,2,han,hán,han2
f,仪,2,yi,yí,yi2
f,晴,2,qing,qíng,qing2
f,彤,2,tong,tóng,tong2
f,瑜,2,yu,yú,yu2
f,璐,2,lu,lù,lu4
f,贞,2,zhen,zhēn,zhen1
f,园,2,yuan,yuán,yuan2
f,翠,2,cui,cuì,cui4
f,芸,2,yun,yún,yun2
f,露,2,lu,lù,lu4
f,然,2,ran,rán,ran2
f,晓,2,xiao,xiǎo,xiao3
f,悦,2,yue,yuè,yue4
f,思,2,si,sī,si1
f,莎,2,sha,shā,sha1
f,微,2,wei,wēi,wei1
f,璇,2,xuan,xuán,xuan2
f,欢,2,huan,huān,huan1
f,茜,2,qian,qiàn,qian4
f,婧,2,jing,jìng,jing4
f,萌,2,meng,méng,meng2
f,利,2,li,lì,li4
f,如,2,ru,rú,ru2
f,宁,2,ning,níng,ning2
f,苗,2,miao,miáo,miao2
f,灵,2,ling,líng,ling2
f,圆,2,yuan,yuán,yuan2
f,馨,2,xin,xīn,xin1
f,瑛,2,ying,yīng,ying1
f,姣,2,jiao,jiāo,jiao1
f,影,2,ying,yǐng,ying3
f,蕊,2,rui,ruǐ,rui3
f,菁,2,jing,jīng,jing1
f,枝,2,zhi,zhī,zhi1
f,杰,2,jie,jié,jie2
f,亚,2,ya,yà,ya4
f,玮,2,wei,wěi,wei3
f,飞,2,fei,fēi,fei1
f,岚,2,lan,lán,lan2
f,娴,2,xian,xián,xian2
f,侠,2,xia,xiá,xia2
f,婕,2,jie,jié,jie2
f,曼,2,man,màn,man4
f,竹,2,zhu,zhú,zhu2
f,瑾,2,jin,jǐn,jin3
f,梦,2,meng,mèng,meng4
f,盈,2,ying,yíng,ying2
f,亭,2,ting,tíng,ting2
f,媚,2,mei,mèi,mei4
f,林,2,lin,lín,lin2
f,双,2,shuang,shuāng,shuang1
f,萱,2,xuan,xuān,xuan1
f,姗,2,shan,shān,shan1
f,蒙,2,meng,méng,meng2
f,桃,2,tao,táo,tao2
f,羽,2,yu,yǔ,yu3
f,明,2,ming,míng,ming2
f,爱,2,ai,ài,ai4
f,心,2,xin,xīn,xin1
f,艺,2,yi,yì,yi4
f,晨,2,chen,chén,chen2
f,佩,2,pei,pèi,pei4
f,巧,2,qiao,qiǎo,qiao3
f,蓓,2,bei,bèi,bei4
f,黎,2,li,lí,li2
f,甜,2,tian,tián,tian2
f,朋,2,peng,péng,peng2
f,斐,2,fei,fěi,fei3
f,钰,2,yu,yù,yu4
f,笑,2,xiao,xiào,xiao4
f,叶,2,ye,yè,ye4
f,环,2,huan,huán,huan2
f,盼,2,pan,pàn,pan4
f,昕,2,xin,xīn,xin1
f,卿,2,qing,qīng,qing1
f,贝,2,bei,bèi,bei4
f,潇,2,xiao,xiāo,xiao1
f,娅,2,ya,yà,ya4
f,沙,2,sha,shā,sha1
f,贤,2,xian,xián,xian2
f,爽,2,shuang,shuǎng,shuang3
f,彩,2,cai,cǎi,cai3
f,铃,2,ling,líng,ling2
f,柳,2,liu,liǔ,liu3
f,勤,2,qin,qín,qin2
f,婵,2,chan,chán,chan2
f,茵,2,yin,yīn,yin1
f,苹,2,ping,píng,ping2
f,韵,2,yun,yùn,yun4
f,聪,2,cong,cōng,cong1
f,蔚,2,wei,wèi,wei4
f,霜,2,shuang,shuāng,shuang1
f,桂,2,gui,guì,gui4
f,珂,2,ke,kē,ke1
f,辉,2,hui,huī,hui1
f,依,2,yi,yī,yi1
f,曦,2,xi,xī,xi1
f,冉,2,ran,rǎn,ran3
f,寒,2,han,hán,han2
f,雁,2,yan,yàn,yan4
f,卉,2,hui,huì,hui4
f,冬,2,dong,dōng,dong1
f,金,2,jin,jīn,jin1
f,阳,2,yang,yáng,yang2
f,玥,2,yue,yuè,yue4
f,素,2,su,sù,su4
f,晗,2,han,hán,han2
f,碧,2,bi,bì,bi4
f,银,2,yin,yín,yin2
f,音,2,yin,yīn,yin1
f,果,2,guo,guǒ,guo3
f,俐,2,li,lì,li4
f,会,2,hui,huì,hui4
f,舒,2,shu,shū,shu1
f,歌,2,ge,gē,ge1
f,淑,2,shu,shū,shu1
f,波,2,bo,bō,bo1
f,琛,2,chen,chēn,chen1
f,迪,2,di,dí,di2
f,姬,2,ji,jī,ji1
f,苏,2,su,sū,su1
f,榕,2,rong,róng,rong2
f,夏,2,xia,xià,xia4
f,婉,2,wan,wǎn,wan3
f,楚,2,chu,chǔ,chu3
f,湘,2,xiang,xiāng,xiang1
f,迎,2,ying,yíng,ying2
f,赛,2,sai,sài,sai4
f,玫,2,mei,méi,mei2
f,懿,2,yi,yì,yi4
f,诗,2,shi,shī,shi1
f,伶,2,ling,líng,ling2
f,肖,2,xiao,xiào,xiao4
f,姿,2,zi,zī,zi1
f,靓,2,jing,jìng,jing4
f,宇,2,yu,yǔ,yu3
f,宜,2,yi,yí,yi2
f,格,2,ge,gé,ge2
f,姝,2,shu,shū,shu1
f,嘉,2,jia,jiā,jia1
f,伊,2,yi,yī,yi1
f,筠,2,yun,yún,yun2
f,莺,2,ying,yīng,ying1
f,霏,2,fei,fēi,fei1
f,琰,2,yan,yǎn,yan3
f,岩,2,yan,yán,yan2
f,屏,2,ping,píng,ping2
f,桐,2,tong,tóng,tong2
f,滢,2,ying,yíng,ying2
f,诺,2,nuo,nuò,nuo4
f,凡,2,fan,fán,fan2
f,蓝,2,lan,lán,lan2
f,语,2,yu,yǔ,yu3
f,白,2,bai,bái,bai2
f,杉,2,shan,shān,shan1
f,苑,2,yuan,yuàn,yuan4
f,珏,2,jue,jué,jue2
f,嫣,2,yan,yān,yan1
f,纯,2,chun,chún,chun2
f,凝,2,ning,níng,ning2
f,若,2,ruo,ruò,ruo4
f,彦,2,yan,yàn,yan4
f,含,2,han,hán,han2
f,淇,2,qi,qí,qi2
f,妤,2,yu,yú,yu2
f,新,2,xin,xīn,xin1
f,恬,2,tian,tián,tian2
f,柔,2,rou,róu,rou2
f,鸽,2,ge,gē,ge1
f,南,2,nan,nán,nan2
f,情,2,qing,qíng,qing2
f,斯,2,si,sī,si1
f,樱,2,ying,yīng,ying1
f,丝,2,si,sī,si1
f,澜,2,lan,lán,lan2
f,弟,2,di,dì,di4
f,杏,2,xing,xìng,xing4
f,凌,2,ling,líng,ling2
f,军,2,jun,jūn,jun1
f,漫,2,man,màn,man4
f,希,2,xi,xī,xi1
f,蝶,2,die,dié,die2
f,维,2,wei,wéi,wei2
f,辰,2,chen,chén,chen2
f,菡,2,han,hàn,han4
f,满,2,man,mǎn,man3
f,缘,2,yuan,yuán,yuan2
f,妃,2,fei,fēi,fei1
f,岑,2,cen,cén,cen2
f,沁,2,qin,qìn,qin4
f,坤,2,kun,kūn,kun1
f,密,2,mi,mì,mi4
f,荷,2,he,hé,he2
f,妙,2,miao,miào,miao4
f,芮,2,rui,ruì,rui4
f,旦,2,dan,dàn,dan4
f,方,2,fang,fāng,fang1
f,璞,2,pu,pú,pu2
f,湾,2,wan,wān,wan1
f,彬,2,bin,bīn,bin1
f,筱,2,xiao,xiǎo,xiao3
f,龄,2,ling,líng,ling2
f,吟,2,yin,yín,yin2
f,璟,2,jing,jǐng,jing3
f,歆,2,xin,xīn,xin1
f,伟,2,wei,wěi,wei3
f,绮,2,qi,qǐ,qi3
f,鸣,2,ming,míng,ming2
f,葵,2,kui,kuí,kui2
f,翎,2,ling,líng,ling2
f,霖,2,lin,lín,lin2
f,隽,2,juan,juàn,juan4
f,之,2,zhi,zhī,zhi1
f,眉,2,mei,méi,mei2
f,萧,2,xiao,xiāo,xiao1
f,颜,2,yan,yán,yan2
f,蕙,2,hui,huì,hui4
f,桦,2,hua,huà,hua4
f,俏,2,qiao,qiào,qiao4
f,枫,2,feng,fēng,feng1
f,融,2,rong,róng,rong2
f,忆,2,yi,yì,yi4
f,映,2,ying,yìng,ying4
f,珺,2,jun,jùn,jun4
f,超,2,chao,chāo,chao1
f,禾,2,he,hé,he2
f,漪,2,yi,yī,yi1
f,茗,2,ming,míng,ming2
f,乔,2,qiao,qiáo,qiao2
f,艾,2,ai,ài,ai4
f,女,2,nv,nǚ,nv3
f,咏,2,yong,yǒng,yong3
f,景,2,jing,jǐng,jing3
f,荔,2,li,lì,li4
f,函,2,han,hán,han2
f,蔓,2,man,màn,man4
f,祎,2,yi,yī,yi1
f,旻,2,min,mín,min2
f,芯,2,xin,xīn,xin1
f,钗,2,chai,chāi,chai1
f,培,2,pei,péi,pei2
f,瑞,2,rui,ruì,rui4
f,予,2,yu,yǔ,yu3
f,一,2,yi,yī,yi1
f,菱,2,ling,líng,ling2
f,芊,2,qian,qiān,qian1
f,苓,2,ling,líng,ling2
f,星,2,xing,xīng,xing1
f,尹,2,yin,yǐn,yin3
f,苇,2,wei,wěi,wei3
f,丛,2,cong,cóng,cong2
f,帆,2,fan,fān,fan1
f,蕴,2,yun,yùn,yun4
f,烨,2,ye,yè,ye4
f,鸥,2,ou,ōu,ou1
f,净,2,jing,jìng,jing4
f,桑,2,sang,sāng,sang1
f,恋,2,lian,liàn,lian4
f,紫,2,zi,zǐ,zi3
f,皎,2,jiao,jiǎo,jiao3
f,盟,2,meng,méng,meng2
f,鹃,2,juan,juān,juan1
f,霓,2,ni,ní,ni2
f,遥,2,yao,yáo,yao2
f,鑫,2,xin,xīn,xin1
f,霄,2,xiao,xiāo,xiao1
f,朵,2,duo,duǒ,duo3
f,拉,2,la,lā,la1
f,俊,2,jun,jùn,jun4
f,米,2,mi,mǐ,mi3
f,枚,2,mei,méi,mei2
f,实,2,shi,shí,shi2
f,元,2,yuan,yuán,yuan2
f,宏,2,hong,hóng,hong2
f,奕,2,yi,yì,yi4
f,溪,2,xi,xī,xi1
f,棠,2,tang,táng,tang2
f,峰,2,feng,fēng,feng1
f,粉,2,fen,fěn,fen3
f,涓,2,juan,juān,juan1
f,傲,2,ao,ào,ao4
f,豆,2,dou,dòu,dou4
f,嫦,2,chang,cháng,chang2
f,曾,2,ceng,céng,ceng2
f,葳,2,wei,wēi,wei1
f,淋,2,lin,lín,lin2
f,施,2,shi,shī,shi1
f,单,2,dan,dān,dan1
f,鸾,2,luan,luán,luan2
f,胡,2,hu,hú,hu2
f,那,2,na,nà,na4
f,晖,2,hui,huī,hui1
f,鸿,2,hong,hóng,hong2
f,轩,2,xuan,xuān,xuan1
f,舞,2,wu,wǔ,wu3
f,梨,2,li,lí,li2
f,愉,2,yu,yú,yu2
f,锦,2,jin,jǐn,jin3
f,鹭,2,lu,lù,lu4
f,央,2,yang,yāng,yang1
f,鲜,2,xian,xiān,xian1
f,缨,2,ying,yīng,ying1
f,卡,2,ka,kǎ,ka3
f,改,2,gai,gǎi,gai3
f,萃,2,cui,cuì,cui4
f,频,2,pin,pín,pin2
f,婴,2,ying,yīng,ying1
f,宵,2,xiao,xiāo,xiao1
f,穗,2,sui,suì,sui4
f,瑗,2,yuan,yuàn,yuan4
f,慈,2,ci,cí,ci2
f,荟,2,hui,huì,hui4
f,京,2,jing,jīng,jing1
f,弦,2,xian,xián,xian2
f,先,2,xian,xiān,xian1
f,唯,2,wei,wéi,wei2
f,晔,2,ye,yè,ye4
f,飘,2,piao,piāo,piao1
f,朦,2,meng,méng,meng2
f,睿,2,rui,ruì,rui4
f,阁,2,ge,gé,ge2
f,庆,2,qing,qìng,qing4
f,霁,2,ji,jì,ji4
f,童,2,tong,tóng,tong2
f,芒,2,mang,máng,mang2
f,焕,2,huan,huàn,huan4
f,靖,2,jing,jìng,jing4
f,点,2,dian,diǎn,dian3
f,瞳,2,tong,tóng,tong2
f,颐,2,yi,yí,yi2
f,尔,2,er,ěr,er3
f,引,2,yin,yǐn,yin3
f,莱,2,lai,lái,lai2
f,转,2,zhuan,zhuǎn,zhuan3
f,旋,2,xuan,xuán,xuan2
f,荃,2,quan,quán,quan2
f,姜,2,jiang,jiāng,jiang1
f,暄,2,xuan,xuān,xuan1
f,喻,2,yu,yù,yu4
f,珑,2,long,lóng,long2
f,璨,2,can,càn,can4
f,钦,2,qin,qīn,qin1
f,溶,2,rong,róng,rong2
f,纹,2,wen,wén,wen2
f,采,2,cai,cǎi,cai3
f,沫,2,mo,mò,mo4
f,端,2,duan,duān,duan1
f,逸,2,yi,yì,yi4
f,招,2,zhao,zhāo,zhao1
f,箐,2,qing,qìng,qing4
f,韦,2,wei,wéi,wei2
f,飒,2,sa,sà,sa4
f,璧,2,bi,bì,bi4
f,蓁,2,zhen,zhēn,zhen1
f,忻,2,xin,xīn,xin1
f,潞,2,lu,lù,lu4
f,杜,2,du,dù,du4
f,六,2,liu,liù,liu4
f,卓,2,zhuo,zhuó,zhuo2
f,旎,2,ni,nǐ,ni3
f,汝,2,ru,rǔ,ru3
f,田,2,tian,tián,tian2
f,隐,2,yin,yǐn,yin3
f,闪,2,shan,shǎn,shan3
f,悠,2,you,yōu,you1
f,芙,2,fu,fú,fu2
f,绿,2,lv,lǜ,lv4
f,尼,2,ni,ní,ni2
f,洋,2,yang,yáng,yang2
f,杨,2,yang,yáng,yang2
f,馥,2,fu,fù,fu4
f,璜,2,huang,huáng,huang2
f,藤,2,teng,téng,teng2
f,意,2,yi,yì,yi4
f,琬,2,wan,wǎn,wan3
f,臻,2,zhen,zhēn,zhen1
f,銮,2,luan,luán,luan2
f,骊,2,li,lí,li2
f,忱,2,chen,chén,chen2
f,七,2,qi,qī,qi1
f,蔷,2,qiang,qiáng,qiang2
f,昉,2,fang,fǎng,fang3
f,言,2,yan,yán,yan2
f,博,2,bo,bó,bo2
f,骄,2,jiao,jiāo,jiao1
f,停,2,ting,tíng,ting2
f,笛,2,di,dí,di2
f,智,2,zhi,zhì,zhi4
f,芷,2,zhi,zhǐ,zhi3
f,蒂,2,di,dì,di4
f,暖,2,nuan,nuǎn,nuan3
f,锋,2,feng,fēng,feng1
f,绚,2,xuan,xuàn,xuan4
f,昀,2,yun,yún,yun2
f,围,2,wei,wéi,wei2
f,安,2,an,ān,an1
f,托,2,tuo,tuō,tuo1
f,佼,2,jiao,jiǎo,jiao3
f,捷,2,jie,jié,jie2
f,源,2,yuan,yuán,yuan2
f,乐,2,le,lè,le4
f,黛,2,dai,dài,dai4
f,书,2,shu,shū,shu1
f,涛,2,tao,tāo,tao1
f,熙,2,xi,xī,xi1
f,伦,2,lun,lún,lun2
f,箫,2,xiao,xiāo,xiao1
f,斌,2,bin,bīn,bin1
f,研,2,yan,yán,yan2
f,嫒,2,ai,ài,ai4
f,绒,2,rong,róng,rong2
f,译,2,yi,yì,yi4
f,栗,2,li,lì,li4
f,换,2,huan,huàn,huan4
f,翘,2,qiao,qiào,qiao4
f,绣,2,xiu,xiù,xiu4
f,麟,2,lin,lín,lin2
f,员,2,yuan,yuán,yuan2
f,津,2,jin,jīn,jin1
f,殊,2,shu,shū,shu1
f,颉,2,jie,jié,jie2
f,冷,2,leng,lěng,leng3
f,弯,2,wan,wān,wan1
f,旖,2,yi,yǐ,yi3
f,郁,2,yu,yù,yu4
f,娃,2,wa,wá,wa2
f,潼,2,tong,tóng,tong2
f,粟,2,su,sù,su4
f,吉,2,ji,jí,ji2
f,均,2,jun,jūn,jun1
f,奇,2,qi,qí,qi2
f,范,2,fan,fàn,fan4
f,瑟,2,se,sè,se4
f,好,2,hao,hǎo,hao3
f,恂,2,xun,xún,xun2
f,泓,2,hong,hóng,hong2
f,铭,2,ming,míng,ming2
f,民,2,min,mín,min2
f,儒,2,ru,rú,ru2
f,默,2,mo,mò,mo4
f,哲,2,zhe,zhé,zhe2
f,鹰,2,ying,yīng,ying1
f,浓,2,nong,nóng,nong2
f,橙,2,cheng,chéng,cheng2
f,羚,2,ling,líng,ling2
f,江,2,jiang,jiāng,jiang1
f,畔,2,pan,pàn,pan4
f,渝,2,yu,yú,yu2
f,寻,2,xun,xún,xun2
f,薪,2,xin,xīn,xin1
f,旭,2,xu,xù,xu4
f,堤,2,di,dī,di1
f,离,2,li,lí,li2
f,麦,2,mai,mài,mai4
f,蜜,2,mi,mì,mi4
f,嫱,2,qiang,qiáng,qiang2
f,可,2,ke,kě,ke3
f,和,2,he,hé,he2
f,易,2,yi,yì,yi4
f,异,2,yi,yì,yi4
f,玛,2,ma,mǎ,ma3
f,阿,2,a,ā,a1
f,茶,2,cha,chá,cha2
f,荧,2,ying,yíng,ying2
f,犁,2,li,lí,li2
f,璘,2,lin,lín,lin2
f,鹏,2,peng,péng,peng2
f,娉,2,ping,pīng,ping1
f,非,2,fei,fēi,fei1
f,岭,2,ling,lǐng,ling3
f,嫚,2,man,mān,man1
f,敬,2,jing,jìng,jing4
f,纳,2,na,nà,na4
f,桔,2,ju,jú,ju2
f,甄,2,zhen,zhēn,zhen1
f,慕,2,mu,mù,mu4
f,晰,2,xi,xī,xi1
f,耘,2,yun,yún,yun2
f,立,2,li,lì,li4
f,烟,2,yan,yān,yan1
f,囡,2,nan,nān,nan1
f,幽,2,you,yōu,you1
f,蒲,2,pu,pú,pu2
f,宓,2,mi,mì,mi4
f,蝉,2,chan,chán,chan2
f,画,2,hua,huà,hua4
f,柠,2,ning,níng,ning2
f,璎,2,ying,yīng,ying1
f,楣,2,mei,méi,mei2
f,祯,2,zhen,zhēn,zhen1
f,宝,2,bao,bǎo,bao3
f,裴,2,pei,péi,pei2
f,嫔,2,pin,pín,pin2
f,莘,2,shen,shēn,shen1
f,欧,2,ou,ōu,ou1
f,玢,2,bin,bīn,bin1
f,零,2,ling,líng,ling2
f,鹤,2,he,hè,he4
f,姐,2,jie,jiě,jie3
f,谊,2,yi,yì,yi4
f,廷,2,ting,tíng,ting2
f,索,2,suo,suǒ,suo3
f,祺,2,qi,qí,qi2
f,末,2,mo,mò,mo4
f,汐,2,xi,xī,xi1
f,逍,2,xiao,xiāo,xiao1
f,惜,2,xi,xī,xi1
f,珈,2,jia,jiā,jia1
f,沉,2,chen,chén,chen2
f,絮,2,xu,xù,xu4
f,芽,2,ya,yá,ya2
f,昱,2,yu,yù,yu4
f,筑,2,zhu,zhù,zhu4
f,鹂,2,li,lí,li2
f,娘,2,niang,niáng,niang2
f,稚,2,zhi,zhì,zhi4
f,纤,2,xian,xiān,xian1
f,绘,2,hui,huì,hui4
f,绯,2,fei,fēi,fei1
f,妲,2,da,dá,da2
f,姑,2,gu,gū,gu1
f,勒,2,lei,lēi,lei1
f,岫,2,xiu,xiù,xiu4
f,羡,2,xian,xiàn,xian4
f,洪,2,hong,hóng,hong2
f,茉,2,mo,mò,mo4
f,毓,2,yu,yù,yu4
f,善,2,shan,shàn,shan4
f,宛,2,wan,wǎn,wan3
f,珩,2,hang,háng,hang2
f,泱,2,yang,yāng,yang1
f,幼,2,you,yòu,you4
f,萨,2,sa,sà,sa4
f,辛,2,xin,xīn,xin1
f,邓,2,deng,dèng,deng4
f,蕃,2,fan,fān,fan1
f,达,2,da,dá,da2
f,西,2,xi,xī,xi1
f,天,2,tian,tiān,tian1
f,未,2,wei,wèi,wei4
f,抒,2,shu,shū,shu1
f,韫,2,yun,yùn,yun4
f,力,2,li,lì,li4
f,塞,2,sai,sāi,sai1
f,孜,2,zi,zī,zi1
f,扬,2,yang,yáng,yang2
f,兮,2,xi,xī,xi1
f,警,2,jing,jǐng,jing3
f,光,2,guang,guāng,guang1
f,娆,2,rao,ráo,rao2
f,庄,2,zhuang,zhuāng,zhuang1
f,治,2,zhi,zhì,zhi4
f,塔,2,ta,tǎ,ta3
f,娓,2,wei,wěi,wei3
f,焦,2,jiao,jiāo,jiao1
f,琨,2,kun,kūn,kun1
f,藜,2,li,lí,li2
f,球,2,qiu,qiú,qiu2
f,茸,2,rong,rōng,rong1
f,谕,2,yu,yù,yu4
f,舟,2,zhou,zhōu,zhou1
f,幻,2,huan,huàn,huan4
f,川,2,chuan,chuān,chuan1
f,楹,2,ying,yíng,ying2
f,钧,2,jun,jūn,jun1
f,腊,2,la,là,la4
f,巍,2,wei,wēi,wei1
f,雀,2,que,què,que4
f,人,2,ren,rén,ren2
f,裳,2,shang,shang,shang
f,配,2,pei,pèi,pei4
f,偲,2,cai,cāi,cai1
f,尘,2,chen,chén,chen2
f,葱,2,cong,cōng,cong1
f,淳,2,chun,chún,chun2
